  1.1129112e+001  4.7433572e+004  4.7452317e+004  0.0000000e+000
  1.1159023e+001  4.7433572e+004  4.7452510e+004  0.0000000e+000
  1.1188934e+001  4.7433572e+004  4.7452686e+004  0.0000000e+000
  1.1218334e+001  4.7433572e+004  4.7452843e+004  0.0000000e+000
  1.1247734e+001  4.7433572e+004  4.7452983e+004  0.0000000e+000
  1.1277134e+001  4.7433572e+004  4.7453106e+004  0.0000000e+000
  1.1306534e+001  4.7433572e+004  4.7453212e+004  0.0000000e+000
  1.1336095e+001  4.7433572e+004  4.7453302e+004  0.0000000e+000
  1.1365656e+001  4.7433572e+004  4.7453374e+004  0.0000000e+000
  1.1395217e+001  4.7433572e+004  4.7453429e+004  0.0000000e+000
  1.1424778e+001  4.7433572e+004  4.7453467e+004  0.0000000e+000
