# Generated by rtusual2.m
# Shuttle distance (um)  Voltages: #1 #2 #3 #4 (centre)  (V)
   1.9718593e+02  -5.4000000e-01   8.6117217e-01  -3.8516582e+00   3.6440317e+00
   1.9899497e+02  -5.4000000e-01   8.1845026e-01  -3.8849806e+00   3.8116313e+00
   2.0080402e+02  -5.4000000e-01   7.7017537e-01  -3.9122525e+00   3.9486001e+00
   2.0261307e+02  -5.4000000e-01   7.1536719e-01  -3.9323026e+00   4.0491727e+00
   2.0442211e+02  -5.4000000e-01   6.5304542e-01  -3.9439601e+00   4.1075838e+00
   2.0623116e+02  -5.3278168e-01   5.7745506e-01  -3.9454070e+00   4.1163814e+00
   2.0804020e+02  -4.0496628e-01   4.1327433e-01  -3.9258487e+00   4.0469950e+00
   2.0984925e+02  -1.3607139e-01   1.4813255e-01  -3.8840527e+00   3.9010215e+00
   2.1165829e+02   2.4967439e-01  -2.0056911e-01  -3.8229553e+00   3.6916138e+00
   2.1346734e+02   7.2804248e-01  -6.1542944e-01  -3.7454931e+00   3.4319247e+00
   2.1527638e+02   1.2748043e+00  -1.0790473e+00  -3.6546025e+00   3.1351072e+00
   2.1708543e+02   1.8657311e+00  -1.5740214e+00  -3.5532200e+00   2.8143139e+00
   2.1889447e+02   2.4765945e+00  -2.0829507e+00  -3.4442822e+00   2.4826979e+00
   2.2070352e+02   3.0831658e+00  -2.5884339e+00  -3.3307254e+00   2.1534119e+00
   2.2251256e+02   3.6612164e+00  -3.0730698e+00  -3.2154863e+00   1.8396087e+00
   2.2432161e+02   4.1865177e+00  -3.5194574e+00  -3.1015013e+00   1.5544413e+00
   2.2613065e+02   4.6348411e+00  -3.9101953e+00  -2.9917069e+00   1.3110624e+00
   2.2793970e+02   4.9819580e+00  -4.2278823e+00  -2.8890395e+00   1.1226249e+00
   2.2974874e+02   5.2036399e+00  -4.4551174e+00  -2.7964357e+00   1.0022817e+00
   2.3155779e+02   5.2759814e+00  -4.5747392e+00  -2.7168062e+00   9.6300000e-01
